,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
3786,3786,2024-12-30,2018-06-13,a few days or more,20.0,0%,f,1,2,t,t,59.27827394450371,17.99474557117158,Private room in rental unit,Private room,1,,Half-bath,,,,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
3787,3787,2024-12-30,2024-02-06,a few days or more,0.0,0%,f,1,1,f,t,59.28897977645394,18.031819176450067,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,280.0,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
3801,3801,2024-12-30,2014-07-15,,,44%,f,2,2,t,f,59.29758,18.07161,Private room in rental unit,Private room,4,,1.5 shared baths,,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
3802,3802,2024-12-30,2017-07-04,,,88%,f,3,3,t,t,59.383600825188346,17.850610312527586,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,360.0,3,365,3,3,365,365,t,0,0,0,273,2024-12-30,2,2,0,2024-02-25,2024-05-20,4.5,4.5,4.5,4.5,4.0,4.0,4.5,,f,3,0,3,0
3813,3813,2024-12-30,2015-05-19,within a day,100.0,80%,f,1,1,t,t,59.34605345984489,18.05403806269169,Private room in rental unit,Private room,1,1.5,1.5 baths,1.0,1.0,600.0,2,5,2,2,5,5,t,1,23,26,26,2024-12-30,13,13,1,2024-04-12,2024-12-07,4.92,5.0,4.92,4.92,4.92,4.92,4.92,,f,1,0,1,0
3818,3818,2024-12-30,2017-07-04,,,88%,f,3,3,t,t,59.3831025717115,17.85148375767212,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,270.0,3,365,3,3,365,365,t,21,51,81,356,2024-12-30,3,3,0,2024-05-17,2024-05-29,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,f,3,0,3,0
3819,3819,2024-12-30,2016-05-09,within an hour,100.0,100%,t,2,2,t,t,59.33716,18.054,Private room in condo,Private room,2,1.5,1.5 shared baths,1.0,2.0,1080.0,1,7,1,1,7,7,t,12,30,43,266,2024-12-30,90,90,9,2024-02-26,2024-12-23,4.99,5.0,5.0,4.97,5.0,4.98,4.97,,f,1,0,1,0
3829,3829,2024-12-30,2019-09-17,within a few hours,100.0,92%,t,1,1,t,f,59.25126742143991,18.112246319597343,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,290.0,1,1125,1,1,1125,1125,t,17,47,77,167,2024-12-30,14,14,1,2024-05-09,2024-12-12,4.93,5.0,5.0,4.93,4.86,4.71,5.0,,f,1,0,1,0
3830,3830,2024-12-30,2013-06-05,within a few hours,100.0,80%,f,2,3,t,t,59.30534340384671,17.957409135997295,Private room in rental unit,Private room,1,1.0,1 bath,1.0,2.0,321.0,6,1125,6,6,1125,1125,t,0,19,49,229,2024-12-30,2,2,0,2024-08-20,2024-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,1,1,0
3833,3833,2024-12-30,2024-02-18,,,10%,f,1,1,t,f,59.31816,18.03501,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,795.0,1,30,1,1,30,30,,29,59,89,269,2024-12-30,1,1,0,2024-08-29,2024-08-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,f,1,0,1,0
3834,3834,2024-12-30,2021-03-16,,,61%,f,2,2,t,t,59.31914,18.03668,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,800.0,2,365,2,2,365,365,t,0,27,57,147,2024-12-30,4,4,0,2024-04-14,2024-08-25,5.0,5.0,5.0,5.0,5.0,4.25,4.75,,f,2,1,1,0
3837,3837,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33639,18.0303,Private room in hostel,Private room,4,,1 shared bath,1.0,,,1,365,1,1,365,365,t,25,45,59,305,2024-12-30,4,4,0,2024-04-13,2024-07-26,4.75,4.75,5.0,5.0,5.0,5.0,4.25,,t,21,0,21,0
3848,3848,2024-12-30,2014-06-12,within an hour,100.0,98%,t,1,1,t,t,59.2794887,18.0333756,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,474.0,1,365,1,1,365,365,t,22,52,79,259,2024-12-30,67,67,2,2024-03-23,2024-12-09,4.81,4.81,4.67,4.94,4.91,4.63,4.72,,t,1,0,1,0
3854,3854,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.3419513,18.11164,Room in hotel,Private room,6,1.0,1 private bath,1.0,6.0,1275.0,1,365,1,1,14,365,t,26,56,85,337,2024-12-30,8,8,0,2024-04-02,2024-08-13,4.25,4.5,4.13,4.63,4.88,4.5,4.5,,t,8,0,5,3
3860,3860,2024-12-30,2019-07-06,within an hour,100.0,0%,f,2,2,t,t,59.26296179765709,18.116819261250388,Private room in home,Private room,1,,2 baths,,,,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,2,1,1,0
3870,3870,2024-12-30,2023-12-05,within an hour,100.0,100%,t,9,13,t,t,59.346526,18.0610965,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,1962.0,1,50,1,1,50,50,t,27,55,83,339,2024-12-30,0,0,0,,,,,,,,,,,f,9,0,9,0
3871,3871,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33523893886935,18.02982188434725,Private room in hostel,Private room,2,,1 shared bath,1.0,,,1,365,2,2,999,999,t,17,47,76,343,2024-12-30,10,10,3,2024-06-11,2024-12-15,4.9,4.4,4.6,5.0,4.9,5.0,4.5,,f,21,0,21,0
3872,3872,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33666081306106,18.031216287832454,Private room in hostel,Private room,2,,1 shared bath,1.0,,,1,365,1,1,1,999,t,27,54,84,328,2024-12-30,2,2,0,2024-05-12,2024-08-04,3.0,4.5,4.0,4.0,4.5,4.0,3.5,,t,21,0,21,0
3873,3873,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33462201568772,18.03009188657232,Private room in hostel,Private room,4,1.0,1 shared bath,1.0,2.0,1209.0,1,365,1,1,1,999,t,26,56,83,325,2024-12-30,5,5,0,2024-06-26,2024-11-29,4.8,5.0,4.8,5.0,5.0,5.0,4.6,,t,21,0,21,0
3874,3874,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33469181313004,18.02996717721569,Private room in hostel,Private room,6,,1 shared bath,1.0,,,1,365,1,1,1,999,t,26,56,84,326,2024-12-30,6,6,1,2024-04-27,2024-12-07,4.5,4.33,4.67,4.83,4.83,4.67,4.67,,t,21,0,21,0
3877,3877,2024-12-30,2023-12-07,within an hour,100.0,90%,f,1,1,t,t,59.31457,18.07662,Private room in rental unit,Private room,2,0.5,Half-bath,1.0,1.0,750.0,2,7,2,2,7,7,t,24,54,84,84,2024-12-30,32,32,2,2024-03-17,2024-12-15,4.81,4.91,4.84,4.97,4.97,4.97,4.75,,f,1,0,1,0
3879,3879,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33558559999999,18.0309211,Private room in hostel,Private room,4,,1 shared bath,1.0,,,1,365,2,2,999,999,t,17,47,77,350,2024-12-30,19,19,3,2024-03-25,2024-12-13,4.74,4.68,4.42,4.95,4.68,4.74,4.74,,t,21,0,21,0
3882,3882,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33501,18.03169,Private room in hostel,Private room,4,1.0,1 shared bath,1.0,2.0,1190.0,1,365,1,1,1,999,t,29,59,89,331,2024-12-30,5,5,1,2024-03-25,2024-12-14,5.0,5.0,4.8,5.0,5.0,4.8,5.0,,t,21,0,21,0
3883,3883,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33525,18.02982,Room in hotel,Private room,1,1.0,1 shared bath,1.0,1.0,1017.0,1,365,1,1,1,999,t,16,33,55,287,2024-12-30,3,3,0,2024-03-29,2024-05-15,4.33,4.33,4.33,5.0,5.0,4.33,4.33,,t,21,0,21,0
3884,3884,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33478,18.03033,Private room in bed and breakfast,Private room,4,1.0,1 shared bath,1.0,2.0,959.0,1,365,2,2,999,999,t,17,47,74,347,2024-12-30,1,1,0,2024-09-22,2024-09-22,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,t,21,0,21,0
3885,3885,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33631,18.03153,Private room in hostel,Private room,4,,1 shared bath,1.0,,,1,365,2,2,999,999,t,27,57,84,357,2024-12-30,5,5,0,2024-03-15,2024-09-21,4.4,4.6,4.8,4.8,5.0,4.6,4.2,,t,21,0,21,0
3886,3886,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33676,18.03004,Private room in hostel,Private room,6,,1 shared bath,1.0,,,1,365,2,2,999,999,t,27,57,85,358,2024-12-30,12,12,1,2024-05-16,2024-12-12,4.5,4.75,4.42,4.58,4.75,4.33,4.83,,t,21,0,21,0
3887,3887,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33507,18.03169,Private room in bed and breakfast,Private room,2,,1 bath,1.0,,,1,365,2,2,999,999,t,28,58,87,354,2024-12-30,3,3,0,2024-08-18,2024-10-24,4.0,4.0,4.0,4.67,4.67,4.0,4.0,,t,21,0,21,0
3888,3888,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.334783214969576,18.03021858209236,Private room in hostel,Private room,2,1.0,1 shared bath,1.0,1.0,839.0,1,365,2,2,999,999,t,27,54,84,359,2024-12-30,17,17,2,2024-04-02,2024-12-15,4.47,4.82,4.59,4.94,4.76,4.71,4.29,,t,21,0,21,0
3889,3889,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33458975745122,18.03148299843126,Private room in bed and breakfast,Private room,2,1.0,1 shared bath,1.0,2.0,1239.0,1,365,1,1,1,999,t,28,58,87,323,2024-12-30,5,5,0,2024-04-26,2024-09-26,4.4,5.0,4.2,5.0,5.0,4.6,4.2,,t,21,0,21,0
3890,3890,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33682232828309,18.0319931961622,Private room in hostel,Private room,4,1.0,1 shared bath,1.0,2.0,1190.0,1,365,1,1,1,999,t,25,45,59,285,2024-12-30,1,1,0,2024-11-16,2024-11-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,21,0,21,0
3893,3893,2024-12-30,2014-03-09,within a day,100.0,50%,f,1,2,t,t,59.291179979900896,18.10581647776203,Private room in rental unit,Private room,1,,1 bath,1.0,,,90,365,90,90,365,365,t,0,0,0,25,2024-12-30,1,1,1,2024-12-06,2024-12-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
3900,3900,2024-12-30,2019-06-07,,,,f,1,2,t,t,59.31818719427636,18.00889816135168,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,750.0,1,365,1,1,365,365,t,20,38,52,151,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
3909,3909,2024-12-30,2023-09-03,,,67%,f,1,1,t,t,59.39321937953714,17.92855493724346,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,416.0,1,365,1,1,365,365,t,29,59,89,364,2024-12-30,1,1,0,2024-05-19,2024-05-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
3915,3915,2024-12-30,2024-03-11,within an hour,100.0,83%,f,2,2,f,t,59.309480831699005,18.07784745229589,Private room in rental unit,Private room,2,,1 bath,2.0,,,1,30,1,1,30,30,t,0,0,0,0,2024-12-30,11,11,0,2024-04-25,2024-10-13,4.82,4.82,4.64,4.82,4.91,5.0,4.91,,f,2,0,2,0
3920,3920,2024-12-30,2012-06-10,within an hour,100.0,100%,f,1,2,t,t,59.31790381074909,18.05747851378695,Private room in rental unit,Private room,2,,1 bath,,,,2,365,2,2,365,365,t,0,0,0,0,2024-12-30,4,4,0,2024-05-20,2024-09-29,4.75,5.0,4.5,5.0,5.0,4.5,4.75,,f,1,0,1,0
3921,3921,2024-12-30,2024-03-11,within an hour,100.0,83%,f,2,2,f,t,59.3077906732109,18.077807166225927,Private room in rental unit,Private room,2,,1 shared bath,,,,1,30,1,1,30,30,t,0,0,0,0,2024-12-30,7,7,0,2024-05-12,2024-08-22,4.86,4.71,4.57,4.86,5.0,4.86,4.86,,f,2,0,2,0
3922,3922,2024-12-30,2024-03-13,within a few hours,75.0,25%,f,1,1,f,t,59.33552,18.0848,Private room in rental unit,Private room,1,1.5,1.5 baths,1.0,1.0,964.0,65,365,65,65,365,365,t,28,58,88,363,2024-12-30,1,1,1,2024-11-30,2024-11-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
3923,3923,2024-12-30,2014-07-03,within a day,50.0,96%,f,2,5,t,t,59.34389168030008,18.048067280153987,Private room in condo,Private room,1,1.5,1.5 baths,1.0,1.0,600.0,1,365,1,1,365,365,t,11,41,71,71,2024-12-30,6,6,0,2024-03-31,2024-06-28,5.0,5.0,5.0,5.0,5.0,4.83,4.83,,f,2,0,2,0
3929,3929,2024-12-30,2023-10-15,,,0%,f,1,1,t,t,59.3047957,17.9886538,Private room in rental unit,Private room,2,,1 bath,2.0,,,1,365,1,1,365,365,,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
3937,3937,2024-12-30,2019-04-11,within a few hours,100.0,92%,t,1,2,t,t,59.40519,17.92334,Private room in rental unit,Private room,3,,1 private bath,,,,2,365,2,2,365,365,t,0,0,0,0,2024-12-30,9,9,0,2024-05-19,2024-09-06,4.89,4.67,4.89,4.78,5.0,4.11,5.0,,f,1,0,1,0
3940,3940,2024-12-30,2023-11-30,a few days or more,0.0,40%,f,1,1,f,t,59.28754180000001,18.0323436,Private room in rental unit,Private room,3,1.0,1 bath,1.0,1.0,700.0,2,7,2,2,7,7,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
3941,3941,2024-12-30,2023-05-20,within a few hours,83.0,88%,f,1,2,f,t,59.28800569854173,18.038763229344983,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,402.0,1,365,1,1,365,365,t,28,58,88,178,2024-12-30,19,19,0,2024-03-24,2024-10-01,4.53,4.58,4.32,4.58,4.37,4.37,4.58,,f,1,0,1,0
3944,3944,2024-12-30,2016-02-27,within an hour,100.0,100%,f,2,2,t,t,59.390115719558246,17.89326323069846,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,416.0,21,180,30,30,180,180,t,23,53,61,195,2024-12-30,2,2,0,2024-05-29,2024-10-21,5.0,5.0,4.5,5.0,5.0,4.5,5.0,,f,2,0,2,0
3947,3947,2024-12-30,2016-02-27,within an hour,100.0,100%,f,2,2,t,t,59.39005,17.89322,Private room in home,Private room,1,1.0,1 bath,1.0,0.0,416.0,21,180,21,21,180,180,t,0,0,0,134,2024-12-30,2,2,1,2024-06-02,2024-12-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,0,2,0
3950,3950,2024-12-30,2019-06-26,,,0%,f,1,3,t,t,59.35788254792131,17.865197501831982,Private room in rental unit,Private room,1,,Half-bath,1.0,,,20,365,20,20,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
3952,3952,2024-12-30,2024-03-22,within an hour,100.0,98%,t,1,2,t,t,59.30723085325747,18.01887354185708,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,340.0,3,365,3,3,365,365,t,21,47,73,158,2024-12-30,12,12,1,2024-04-28,2024-12-06,5.0,4.92,5.0,4.92,5.0,4.67,4.92,,f,1,0,1,0
3969,3969,2024-12-30,2024-03-25,a few days or more,0.0,25%,f,1,1,t,t,59.36131,17.94697,Private room in rental unit,Private room,4,1.0,1 private bath,2.0,0.0,1200.0,2,365,2,2,365,365,t,29,59,89,269,2024-12-30,1,1,0,2024-05-20,2024-05-20,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,f,1,0,1,0
3986,3986,2024-12-30,2014-05-29,,,50%,f,1,1,t,t,59.358642938082056,17.83224104354069,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,700.0,1,14,1,1,14,14,t,29,59,89,269,2024-12-30,1,1,0,2024-05-20,2024-05-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
3993,3993,2024-12-30,2018-03-11,within an hour,100.0,99%,f,5,7,t,t,59.296732329590704,18.052637036326768,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,259.0,4,365,4,4,365,365,t,4,21,46,46,2024-12-30,5,5,0,2024-07-09,2024-08-31,4.8,5.0,5.0,4.6,4.8,5.0,5.0,,f,3,0,3,0
3998,3998,2024-12-30,2022-07-04,,,79%,t,1,1,t,t,59.28821,17.97363,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,400.0,1,14,1,1,14,14,t,29,59,89,89,2024-12-30,9,9,0,2024-05-18,2024-09-27,5.0,4.89,5.0,4.89,5.0,4.89,4.89,,f,1,0,1,0
4001,4001,2024-12-30,2012-07-12,within a day,100.0,73%,f,2,7,t,t,59.320178818427,18.064113481942165,Private room in rental unit,Private room,2,1.0,1 shared bath,0.0,1.0,1850.0,2,365,2,2,365,365,t,29,59,89,364,2024-12-30,3,3,0,2024-05-20,2024-08-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
4006,4006,2024-12-30,2020-01-19,,,0%,f,2,3,t,t,59.37839771321977,17.906129119935947,Private room in rental unit,Private room,2,,Half-bath,,,,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,2,0,2,0
4020,4020,2024-12-30,2019-03-26,within a day,100.0,89%,f,1,1,t,f,59.31065980301182,18.07594835758209,Private room in rental unit,Private room,2,1.0,1 bath,1.0,0.0,900.0,2,7,1,2,7,7,t,12,29,50,51,2024-12-30,7,7,0,2024-04-28,2024-11-10,4.86,4.71,4.71,4.86,5.0,5.0,5.0,,f,1,0,1,0
4029,4029,2024-12-30,2020-01-19,,,0%,f,2,3,t,t,59.37709267068767,17.90646322620494,Private room in rental unit,Private room,2,,Half-bath,,,,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,2,0,2,0
4055,4055,2024-12-30,2014-06-24,,,,f,1,2,t,t,59.30857,18.09126,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,5000.0,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
4058,4058,2024-12-30,2021-07-10,within an hour,100.0,100%,t,1,1,t,t,59.26644232762122,18.13284051353407,Private room in rental unit,Private room,1,0.5,Shared half-bath,1.0,1.0,400.0,1,7,1,1,7,7,t,27,57,87,362,2024-12-30,15,15,0,2024-04-21,2024-11-24,4.93,4.87,4.8,4.87,4.8,4.8,4.87,,f,1,0,1,0
4061,4061,2024-12-30,2016-07-05,,,13%,f,1,2,t,t,59.34739,18.05853,Private room in bed and breakfast,Private room,2,,1 bath,1.0,,,3,365,3,3,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
4075,4075,2024-12-30,2021-07-05,within an hour,100.0,59%,f,1,1,t,t,59.30969940364582,18.03025328023918,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,875.0,1,13,1,1,13,13,t,14,38,68,158,2024-12-30,7,7,0,2024-05-19,2024-10-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
4076,4076,2024-12-30,2015-12-03,within an hour,100.0,94%,t,1,1,t,t,59.31866,18.06993,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,950.0,1,8,1,1,8,8,t,0,18,19,66,2024-12-30,26,26,0,2024-04-27,2024-11-03,4.81,4.81,4.85,4.92,5.0,4.96,4.65,,f,1,0,1,0
4086,4086,2024-12-30,2015-05-06,within an hour,100.0,79%,t,1,3,t,t,59.30439570353396,18.111567793655297,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,1.0,380.0,1,365,1,1,365,365,t,10,29,59,59,2024-12-30,32,32,2,2024-04-28,2024-12-15,4.84,4.84,4.66,4.81,4.97,4.59,4.69,,f,1,0,1,0
4091,4091,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,6,,2 shared baths,1.0,,,1,1125,1,1,1,1125,t,25,54,83,256,2024-12-30,7,7,0,2024-05-26,2024-09-15,4.86,4.86,4.71,5.0,5.0,4.71,4.57,,t,6,0,6,0
4092,4092,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,2,2.0,2 shared baths,1.0,2.0,840.0,1,1125,1,1,1,1125,t,29,59,89,267,2024-12-30,22,22,0,2024-05-12,2024-10-11,4.64,4.82,4.77,4.82,4.73,4.86,4.64,,t,6,0,6,0
4093,4093,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,1,2.0,2 shared baths,1.0,1.0,672.0,1,1125,1,2,1,1125,t,25,53,83,263,2024-12-30,8,8,0,2024-05-13,2024-09-04,4.88,4.75,4.63,4.75,4.88,4.75,4.5,,t,6,0,6,0
4096,4096,2024-12-30,2014-10-27,within a day,100.0,63%,t,1,1,t,t,59.33995818108979,18.0054375052559,Private room in rental unit,Private room,2,0.5,Shared half-bath,1.0,1.0,1114.0,2,7,2,2,7,7,t,29,59,89,269,2024-12-30,8,8,0,2024-08-02,2024-09-26,4.88,4.75,4.88,5.0,5.0,4.88,4.75,,f,1,0,1,0
4097,4097,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,2,,1 private bath,1.0,,,1,1125,1,1,1,1125,t,28,58,88,181,2024-12-30,13,13,0,2024-05-19,2024-10-23,5.0,5.0,5.0,5.0,5.0,5.0,4.92,,t,6,0,6,0
4098,4098,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,2,1.0,1 private bath,1.0,2.0,672.0,1,1125,1,1,1,1125,t,28,58,88,266,2024-12-30,9,9,0,2024-05-25,2024-10-17,4.89,5.0,5.0,4.89,4.78,4.78,4.56,,t,6,0,6,0
4099,4099,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,2,,1 private bath,1.0,,,1,1125,1,1,1,1125,t,28,58,86,253,2024-12-30,19,19,1,2024-05-16,2024-12-08,4.68,4.79,4.89,4.79,4.89,4.84,4.63,,t,6,0,6,0
4107,4107,2024-12-30,2020-09-24,within an hour,100.0,89%,f,6,6,t,t,59.34632,17.96963,Room in hotel,Private room,1,1.0,1 private bath,1.0,1.0,850.0,1,365,1,7,180,180,t,29,59,89,364,2024-12-30,0,0,0,,,,,,,,,,,t,6,0,6,0
4130,4130,2024-12-30,2016-05-25,within an hour,100.0,54%,f,1,1,t,t,59.33647,18.03104,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,1100.0,2,365,2,2,365,365,t,29,59,89,269,2024-12-30,5,5,0,2024-05-19,2024-09-07,5.0,4.8,4.8,4.8,5.0,5.0,4.0,,f,1,0,1,0
4133,4133,2024-12-30,2018-01-15,within a few hours,100.0,89%,t,1,2,t,t,59.3306424,18.0318154,Private room in rental unit,Private room,4,1.5,1.5 baths,1.0,3.0,2500.0,2,365,2,2,365,365,t,28,58,86,266,2024-12-30,3,3,0,2024-05-19,2024-07-26,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,f,1,0,1,0
4141,4141,2024-12-30,2015-03-26,,,100%,f,1,2,t,t,59.38838,17.91977,Private room in rental unit,Private room,4,0.5,Half-bath,1.0,2.0,1500.0,2,365,2,2,365,365,t,0,0,0,5,2024-12-30,1,1,0,2024-05-20,2024-05-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
4143,4143,2024-12-30,2014-12-23,,,50%,f,1,1,t,f,59.28998244762008,17.998267821998336,Private room in rental unit,Private room,2,,1 bath,1.0,,,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,1,1,0,2024-05-20,2024-05-20,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,f,1,0,1,0
4156,4156,2024-12-30,2024-03-31,a few days or more,0.0,54%,f,1,2,t,t,59.27457114042168,18.04878931492567,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,363.0,1,1125,1,1,1125,1125,t,29,59,89,364,2024-12-30,3,3,0,2024-05-22,2024-11-03,4.0,4.0,4.0,4.33,3.67,4.67,4.0,,f,1,0,1,0
4174,4174,2024-12-30,2023-08-18,,,50%,f,2,2,t,t,59.313924255347445,18.087474815547463,Private room in rental unit,Private room,1,,1 bath,2.0,,,1,7,1,1,7,7,t,0,0,0,0,2024-12-30,3,3,0,2024-05-17,2024-06-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,1,1,0
4178,4178,2024-12-30,2024-04-25,within a few hours,100.0,69%,t,1,2,t,t,59.27271321621974,18.06989096558801,Private room in rental unit,Private room,2,1.0,1 bath,1.0,0.0,580.0,2,365,1,2,365,365,t,21,49,79,259,2024-12-30,19,19,3,2024-05-12,2024-12-22,4.95,4.89,4.89,4.84,4.95,4.95,4.89,,f,1,0,1,0
4188,4188,2024-12-30,2024-04-28,within an hour,100.0,100%,f,4,4,f,t,59.296042958769306,18.054863911942665,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,229.0,5,365,5,5,365,365,t,29,59,89,269,2024-12-30,3,3,0,2024-06-12,2024-11-06,4.0,4.33,4.33,4.0,5.0,5.0,4.67,,f,1,0,1,0
4189,4189,2024-12-30,2017-11-05,,,80%,f,2,2,t,t,59.39588703921801,17.942258343100548,Private room in rental unit,Private room,3,1.0,1 private bath,1.0,2.0,559.0,1,365,1,1,365,365,t,28,58,88,268,2024-12-30,4,4,0,2024-05-09,2024-05-20,4.0,4.5,4.0,4.25,4.75,4.25,4.0,,f,1,0,1,0
4190,4190,2024-12-30,2020-04-25,within a few hours,100.0,69%,f,2,2,f,t,59.3391952952231,17.962039969861507,Private room in home,Private room,2,0.5,Half-bath,1.0,1.0,1243.0,1,3,1,1,3,3,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
4207,4207,2024-12-30,2020-08-20,within an hour,80.0,63%,f,4,9,t,t,59.39603752401983,17.895899812449517,Private room in rental unit,Private room,2,,Half-bath,,,,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,4,0,4,0
